"ProbeID","Expression"
"1553087_at",3.9565244864
"1553088_a_at",6.3781702068
"1553089_a_at",4.5730092395
"1553093_a_at",3.3195763388
"1553094_at",4.4886204006
"1553096_s_at",7.0287757507
"1553099_at",3.428045417
"1553101_a_at",7.9066259562
"1553102_a_at",7.2355143657
"1553103_at",5.2539675928
"1553105_s_at",2.9413045028
"1553106_at",3.5496409174
"1553107_s_at",6.4689387945
"1553108_at",3.5368400814
"1553111_a_at",5.838411582
"1553112_s_at",4.7356771388
"1553113_s_at",4.4815655386
"1553114_a_at",7.3156892798
"1553115_at",5.5354329032
"1553117_a_at",7.3421377104
"1553118_at",5.2475914182
"1553120_at",2.8786650161
"1553122_s_at",2.7964961786
"1553123_at",3.8618479261
"1553125_x_at",4.1135683052
"1553126_a_at",2.6781374124
"1553127_a_at",3.1194618073
"1553129_at",2.5703735967
"1553130_at",6.1414769494
"1553131_a_at",4.8547898979
"1553132_a_at",3.942664065
"1553133_at",6.8582304627
"1553134_s_at",3.1000543243
"1553136_at",6.3070706688
"1553137_s_at",3.4283441011
"1553138_a_at",3.7251281681
"1553139_s_at",4.3127907705
"1553140_at",3.0903740591
"1553141_at",3.6529237387
"1553142_at",2.4598405137
"1553145_at",5.2102607023
"1553146_at",2.9295645655
"1553147_at",2.7860214805
"1553148_a_at",4.6809243793
"1553150_at",3.1505236163
"1553151_at",3.0345826191
"1553153_at",6.3141167259
"1553155_x_at",6.5023887119
"1553156_at",3.8736410736
"1553157_at",3.9855962878
"1553158_at",7.0958416299
"1553159_at",5.4925970727
"1553162_x_at",4.8909681687
"1553163_at",5.6675969555
"1553165_at",4.1876313715
"1553166_at",5.5712436326
"1553167_a_at",2.8390740232
"1553168_at",4.4889275729
"1553169_at",4.8693363066
"1553171_x_at",3.6891208253
"1553172_at",5.4262838668
"1553174_at",5.1806700635
"1553175_s_at",3.9559693606
"1553176_at",3.2720815907
"1553177_at",5.1815087143
"1553178_a_at",5.0885739032
"1553179_at",3.6079431587
"1553180_at",2.3497725183
"1553181_at",4.1765429258
"1553183_at",2.7988767931
"1553185_at",8.2150626919
"1553186_x_at",7.7458748323
"1553188_s_at",3.3581463242
"1553190_s_at",5.3881789837
"1553191_at",2.6143238823
"1553192_at",2.6896651045
"1553193_at",2.3840959009
"1553194_at",3.0600946746
"1553196_a_at",4.2268136972
"1553197_at",2.8702858295
"1553199_at",2.4180444432
"1553202_at",2.7854967354
"1553204_at",5.1812917118
"1553205_at",6.3043490503
"1553207_at",4.8906845435
"1553208_s_at",3.3955049759
"1553209_at",4.1655948632
"1553211_at",3.330376395
"1553212_at",5.8648328971
"1553213_a_at",3.2415364999
"1553214_a_at",2.541089847
"1553215_s_at",5.0737571721
"1553216_at",3.2969887166
"1553217_s_at",3.1829264418
